"id","cot_type","servertime"
39690501,"a-n-A-C-F-m",201705071710
39675847,"a-n-A-C-F-m",201705071655
39663451,"a-n-A-C-F-m",201705071645
39662508,"a-n-A-C-F-m",201705071645
39677122,"a-n-A-C-F-m",201705071655
39662281,"a-n-A-C-F-m",201705071645
39686656,"a-n-A-C-F-m",201705071705
39668947,"a-n-A-C-F-m",201705071650
39669039,"a-n-A-C-F-m",201705071650
39682976,"a-n-A-C-F-m",201705071700
39682354,"a-n-A-C-F-m",201705071700
39657938,"a-n-A-C-F-m",201705071635
39670807,"a-n-A-C-F-m",201705071650
39671094,"a-n-A-C-F-m",201705071650
39667764,"a-n-A-C-F-m",201705071650
39674941,"a-n-A-C-F-m",201705071655
39672275,"a-n-A-C-F-m",201705071655
39686109,"a-n-A-C-F-m",201705071705
39690687,"a-n-A-C-F-m",201705071710
39663951,"a-n-A-C-F-m",201705071645
39670485,"a-n-A-C-F-m",201705071650
39666987,"a-n-A-C-F-m",201705071650
39675887,"a-n-A-C-F-m",201705071655
39684960,"a-n-A-C-F-m",201705071705
39676141,"a-n-A-C-F-m",201705071655
39673266,"a-n-A-C-F-m",201705071655
39691073,"a-n-A-C-F-m",201705071710
39665175,"a-n-A-C-F-m",201705071645
39670359,"a-n-A-C-F-m",201705071650
39686479,"a-n-A-C-F-m",201705071705
39684350,"a-n-A-C-F-m",201705071705
39690568,"a-n-A-C-F-m",201705071710
39656919,"a-n-A-C-F-m",201705071635
39665544,"a-n-A-C-F-m",201705071645
39677861,"a-n-A-C-F-m",201705071655
39676292,"a-n-A-C-F-m",201705071655
39675556,"a-n-A-C-F-m",201705071655
39678436,"a-n-A-C-F-m",201705071700
39675092,"a-n-A-C-F-m",201705071655
39669081,"a-n-A-C-F-m",201705071650
39669662,"a-n-A-C-F-m",201705071650
39684375,"a-n-A-C-F-m",201705071705
39677316,"a-n-A-C-F-m",201705071655
39670792,"a-n-A-C-F-m",201705071650
39670416,"a-n-A-C-F-m",201705071650
39669787,"a-n-A-C-F-m",201705071650
39671969,"a-n-A-C-F-m",201705071655
39671545,"a-n-A-C-F-m",201705071655
39685990,"a-n-A-C-F-m",201705071705
39677473,"a-n-A-C-F-m",201705071655
39673239,"a-n-A-C-F-m",201705071655
39661035,"a-n-A-C-F-m",201705071640
39663673,"a-n-A-C-F-m",201705071645
39676720,"a-n-A-C-F-m",201705071655
39661353,"a-n-A-C-F-m",201705071640
39678451,"a-n-A-C-F-m",201705071700
39671387,"a-n-A-C-F-m",201705071655
39682563,"a-n-A-C-F-m",201705071700
39666918,"a-n-A-C-F-m",201705071650
39673710,"a-n-A-C-F-m",201705071655
39668658,"a-n-A-C-F-m",201705071650
39657634,"a-n-A-C-F-m",201705071635
39685817,"a-n-A-C-F-m",201705071705
39677603,"a-n-A-C-F-m",201705071655
39685819,"a-n-A-C-F-m",201705071705
39661426,"a-n-A-C-F-m",201705071640
39690519,"a-n-A-C-F-m",201705071710
39684760,"a-n-A-C-F-m",201705071705
39683662,"a-n-A-C-F-m",201705071700
39685640,"a-n-A-C-F-m",201705071705
39686495,"a-n-A-C-F-m",201705071705
39659105,"a-n-A-C-F-m",201705071640
39661529,"a-n-A-C-F-m",201705071640
39660393,"a-n-A-C-F-m",201705071640
39682329,"a-n-A-C-F-m",201705071700
39666846,"a-n-A-C-F-m",201705071650
39660394,"a-n-A-C-F-m",201705071640
39681623,"a-n-A-C-F-m",201705071700
39672262,"a-n-A-C-F-m",201705071655
39660096,"a-n-A-C-F-m",201705071640
39664601,"a-n-A-C-F-m",201705071645
39673325,"a-n-A-C-F-m",201705071655
39673731,"a-n-A-C-F-m",201705071655
39682719,"a-n-A-C-F-m",201705071700
39680416,"a-n-A-C-F-m",201705071700
39668264,"a-n-A-C-F-m",201705071650
39673948,"a-n-A-C-F-m",201705071655
39677093,"a-n-A-C-F-m",201705071655
39661870,"a-n-A-C-F-m",201705071640
39670804,"a-n-A-C-F-m",201705071650
39683801,"a-n-A-C-F-m",201705071705
39657610,"a-n-A-C-F-m",201705071635
39680497,"a-n-A-C-F-m",201705071700
39683836,"a-n-A-C-F-m",201705071705
39657356,"a-n-A-C-F",201705071635
39666443,"a-n-A-C-F-m",201705071650
39660892,"a-n-A-C-F-m",201705071640
39689347,"a-n-A-C-F-m",201705071705
39664115,"a-n-A-C-F-m",201705071645
39665272,"a-n-A-C-F-m",201705071645
39687670,"a-n-A-C-F-m",201705071705
39680032,"a-n-A-C-F-m",201705071700
39673684,"a-n-A-C-F-m",201705071655
39659529,"a-n-A-C-F-m",201705071640
39674362,"a-n-A-C-F-m",201705071655
39682433,"a-n-A-C-F-m",201705071700
39686091,"a-n-A-C-F-m",201705071705
39687796,"a-n-A-C-F-m",201705071705
39671840,"a-n-A-C-F-m",201705071655
39684841,"a-n-A-C-F-m",201705071705
39667081,"a-n-A-C-F-m",201705071650
39672344,"a-n-A-C-F-m",201705071655
39665756,"a-n-A-C-F-m",201705071645
39671303,"a-n-A-C-F-m",201705071655
39679636,"a-n-A-C-F-m",201705071700
39662627,"a-n-A-C-F-m",201705071645
39674011,"a-n-A-C-F-m",201705071655
39681155,"a-n-A-C-F-m",201705071700
39685719,"a-n-A-C-F-m",201705071705
39676651,"a-n-A-C-F-m",201705071655
39667916,"a-n-A-C-F-m",201705071650
39678252,"a-n-A-C-F-m",201705071700
39679029,"a-n-A-C-F-s",201705071700
39671538,"a-n-A-C-F-m",201705071655
39688126,"a-n-A-C-F-m",201705071705
39665165,"a-n-A-C-F-m",201705071645
39682901,"a-n-A-C-F-m",201705071700
39665523,"a-n-A-C-F-m",201705071645
39668296,"a-n-A-C-F-m",201705071650
39660307,"a-n-A-C-F-m",201705071640
39681139,"a-n-A-C-F-m",201705071700
39677105,"a-n-A-C-F-m",201705071655
39669683,"a-n-A-C-F-m",201705071650
39672761,"a-n-A-C-F-m",201705071655
39665553,"a-n-A-C-F-m",201705071645
39669781,"a-n-A-C-F-m",201705071650
39678249,"a-n-A-C-F-m",201705071700
39686530,"a-n-A-C-F-m",201705071705
39686120,"a-n-A-C-F-m",201705071705
39681955,"a-n-A-C-F-m",201705071700
39687952,"a-n-A-C-F-m",201705071705
39674668,"a-n-A-C-F-m",201705071655
39671761,"a-n-A-C-F-m",201705071655
39678482,"a-n-A-C-F",201705071700
39663409,"a-n-A-C-F-m",201705071645
39686686,"a-n-A-C-F-m",201705071705
39671728,"a-n-A-C-F-m",201705071655
39665410,"a-n-A-C-F-m",201705071645
39677962,"a-n-A-C-F-m",201705071655
39682362,"a-n-A-C-F-m",201705071700
39666527,"a-n-A-C-F-m",201705071650
39669287,"a-n-A-C-F-m",201705071650
39665306,"a-n-A-C-F-m",201705071645
39670739,"a-n-A-C-F-m",201705071650
39689069,"a-n-A-C-F-m",201705071705
39682912,"a-n-A-C-F-m",201705071700
39658619,"a-n-A-C-F-m",201705071640
39690668,"a-n-A-C-F-m",201705071710
39668354,"a-n-A-C-F-m",201705071650
39686845,"a-n-A-C-F-m",201705071705
39683393,"a-n-A-C-F-m",201705071700
39665898,"a-n-A-C-F-m",201705071645
39690213,"a-n-A-C-F-m",201705071710
39665668,"a-n-A-C-F-m",201705071645
39665607,"a-n-A-C-F-m",201705071645
39670221,"a-n-A-C-F-m",201705071650
39689687,"a-n-A-C-F-m",201705071705
39660233,"a-n-A-C-F-m",201705071640
39685199,"a-n-A-C-F-m",201705071705
39664649,"a-n-A-C-F-m",201705071645
39689853,"a-n-A-C-F-m",201705071705
39664474,"a-n-A-C-F-m",201705071645
39659278,"a-n-A-C-F-m",201705071640
39685591,"a-n-A-C-F-m",201705071705
39675214,"a-n-A-C-F-m",201705071655
39670650,"a-n-A-C-F-m",201705071650
39664754,"a-n-A-C-F-m",201705071645
39685445,"a-n-A-C-F-m",201705071705
39689610,"a-n-A-C-F-m",201705071705
39657721,"a-n-A-C-F-m",201705071635
39659071,"a-n-A-C-F-m",201705071640
39669581,"a-n-A-C-F-m",201705071650
39662443,"a-n-A-C-F-m",201705071645
39660657,"a-n-A-C-F-m",201705071640
39679574,"a-n-A-C-F-m",201705071700
39684590,"a-n-A-C-F-m",201705071705
39663807,"a-n-A-C-F-m",201705071645
39685776,"a-n-A-C-F-m",201705071705
39658908,"a-n-A-C-F-m",201705071640
39665278,"a-n-A-C-F-m",201705071645
39684179,"a-n-A-C-F-m",201705071705
39680022,"a-n-A-C-F-m",201705071700
39684165,"a-n-A-C-F-m",201705071705
39681090,"a-n-A-C-F-m",201705071700
39663272,"a-n-A-C-F-m",201705071645
39683903,"a-n-A-C-F-m",201705071705
39663874,"a-n-A-C-F-m",201705071645
39678895,"a-n-A-C-F-m",201705071700
39686215,"a-n-A-C-F-m",201705071705
39659791,"a-n-A-C-F-m",201705071640
39674478,"a-n-A-C-F-m",201705071655
39660312,"a-n-A-C-F",201705071640
39680323,"a-n-A-C-F-m",201705071700
39662060,"a-n-A-C-F-m",201705071640
39690992,"a-n-A-C-F-m",201705071710
39661650,"a-n-A-C-F-m",201705071640
39681960,"a-n-A-C-F-m",201705071700
39662229,"a-n-A-C-F-m",201705071640
39672675,"a-n-A-C-F-m",201705071655
39682423,"a-n-A-C-F-m",201705071700
39657795,"a-n-A-C-F-m",201705071635
39681510,"a-n-A-C-F-s",201705071700
39685265,"a-n-A-C-F-m",201705071705
39667212,"a-n-A-C-F-m",201705071650
39670562,"a-n-A-C-F-m",201705071650
39659401,"a-n-A-C-F-m",201705071640
39686540,"a-n-A-C-F-m",201705071705
39689547,"a-n-A-C-F-m",201705071705
39661336,"a-n-A-C-F-m",201705071640
39666295,"a-n-A-C-F-m",201705071645
39665232,"a-n-A-C-F-m",201705071645
39683605,"a-n-A-C-F-m",201705071700
39681830,"a-n-A-C-F-m",201705071700
39658763,"a-n-A-C-F-m",201705071640
39684839,"a-n-A-C-F-m",201705071705
39663209,"a-n-A-C-F-m",201705071645
39665143,"a-n-A-C-F-m",201705071645
39688537,"a-n-A-C-F-m",201705071705
39679235,"a-n-A-C-F-s",201705071700
39675643,"a-n-A-C-F-m",201705071655
39667286,"a-n-A-C-F-m",201705071650
39686920,"a-n-A-C-F-m",201705071705
39674723,"a-n-A-C-F-m",201705071655
39679077,"a-n-A-C-F-m",201705071700
39662031,"a-n-A-C-F-m",201705071640
39660765,"a-n-A-C-F-m",201705071640
39681001,"a-n-A-C-F-m",201705071700
39675633,"a-n-A-C-F-m",201705071655
39663070,"a-n-A-C-F-m",201705071645
39678495,"a-n-A-C-F-m",201705071700
39663616,"a-n-A-C-F-m",201705071645
39660475,"a-n-A-C-F-m",201705071640
39671111,"a-n-A-C-F-m",201705071650
39687191,"a-n-A-C-F-m",201705071705
39660237,"a-n-A-C-F-m",201705071640
39662496,"a-n-A-C-F-m",201705071645
39689911,"a-n-A-C-F-m",201705071710
39674799,"a-n-A-C-F-m",201705071655
39666583,"a-n-A-C-F-m",201705071650
39667935,"a-n-A-C-F-m",201705071650
39661562,"a-n-A-C-F-m",201705071640
39685818,"a-n-A-C-F-m",201705071705
39678996,"a-n-A-C-F-m",201705071700
39669516,"a-n-A-C-F-m",201705071650
39661923,"a-n-A-C-F-m",201705071640
39685527,"a-n-A-C-F-m",201705071705
39665629,"a-n-A-C-F-m",201705071645
39670125,"a-n-A-C-F-m",201705071650
39667116,"a-n-A-C-F-m",201705071650
39664063,"a-n-A-C-F-m",201705071645
39681183,"a-n-A-C-F-s",201705071700
39668682,"a-n-A-C-F-m",201705071650
39680090,"a-n-A-C-F-m",201705071700
39684995,"a-n-A-C-F-m",201705071705
39668646,"a-n-A-C-F-m",201705071650
39658937,"a-n-A-C-F-m",201705071640
39675218,"a-n-A-C-F-m",201705071655
39669680,"a-n-A-C-F-m",201705071650
39669864,"a-n-A-C-F-m",201705071650
39686107,"a-n-A-C-F-m",201705071705
39683909,"a-n-A-C-F-m",201705071705
39663693,"a-n-A-C-F-m",201705071645
39662463,"a-n-A-C-F-m",201705071645
39668791,"a-n-A-C-F-m",201705071650
39663344,"a-n-A-C-F-m",201705071645
39672644,"a-n-A-C-F-m",201705071655
39677318,"a-n-A-C-F-m",201705071655
39661911,"a-n-A-C-F-m",201705071640
39683189,"a-n-A-C-F-m",201705071700
39666350,"a-n-A-C-F-m",201705071650
39663454,"a-n-A-C-F-m",201705071645
39666844,"a-n-A-C-F-m",201705071650
39684908,"a-n-A-C-F-m",201705071705
39681996,"a-n-A-C-F-m",201705071700
39678461,"a-n-A-C-F-m",201705071700
39669983,"a-n-A-C-F-m",201705071650
39687000,"a-n-A-C-F-m",201705071705
39686531,"a-n-A-C-F-m",201705071705
39681637,"a-n-A-C-F-m",201705071700
39686693,"a-n-A-C-F-m",201705071705
39680320,"a-n-A-C-F-m",201705071700
39682808,"a-n-A-C-F-m",201705071700
39685858,"a-n-A-C-F-m",201705071705
39671393,"a-n-A-C-F-m",201705071655
39683889,"a-n-A-C-F-m",201705071705
39678372,"a-n-A-C-F-m",201705071700
39667822,"a-n-A-C-F-m",201705071650
39689612,"a-n-A-C-F-m",201705071705
39673154,"a-n-A-C-F-m",201705071655
39685382,"a-n-A-C-F-m",201705071705
39664021,"a-n-A-C-F-m",201705071645
39690748,"a-n-A-C-F-m",201705071710
39665489,"a-n-A-C-F-m",201705071645
39671143,"a-n-A-C-F-m",201705071650
39660770,"a-n-A-C-F-m",201705071640
39681126,"a-n-A-C-F-m",201705071700
39677556,"a-n-A-C-F-m",201705071655
39668071,"a-n-A-C-F-m",201705071650
39658220,"a-n-A-C-F-m",201705071635
39657119,"a-n-A-C-F-m",201705071635
39682376,"a-n-A-C-F-m",201705071700
39680306,"a-n-A-C-F-m",201705071700
39682576,"a-n-A-C-F-m",201705071700
39672728,"a-n-A-C-F-m",201705071655
39684593,"a-n-A-C-F-m",201705071705
39686518,"a-n-A-C-F-m",201705071705
39663706,"a-n-A-C-F-m",201705071645
39663065,"a-n-A-C-F-m",201705071645
39660801,"a-n-A-C-F-m",201705071640
39674539,"a-n-A-C-F-m",201705071655
39674870,"a-n-A-C-F-m",201705071655
39661574,"a-n-A-C-F-m",201705071640
39663852,"a-n-A-C-F-m",201705071645
39682263,"a-n-A-C-F-m",201705071700
39673417,"a-n-A-C-F-m",201705071655
39674932,"a-n-A-C-F-m",201705071655
39671396,"a-n-A-C-F-m",201705071655
39663168,"a-n-A-C-F-m",201705071645
39683779,"a-n-A-C-F-m",201705071705
39656924,"a-n-A-C-F-m",201705071635
39674669,"a-n-A-C-F-m",201705071655
39679887,"a-n-A-C-F-m",201705071700
39681721,"a-n-A-C-F-m",201705071700
39669325,"a-n-A-C-F-m",201705071650
39677782,"a-n-A-C-F-m",201705071655
39671039,"a-n-A-C-F-m",201705071650
39675053,"a-n-A-C-F-m",201705071655
39664675,"a-n-A-C-F-m",201705071645
39682651,"a-n-A-C-F-m",201705071700
39686938,"a-n-A-C-F-m",201705071705
39686635,"a-n-A-C-F-m",201705071705
39666331,"a-n-A-C-F-m",201705071650
39670946,"a-n-A-C-F-m",201705071650
39671854,"a-n-A-C-F-m",201705071655
39670498,"a-n-A-C-F-m",201705071650
39671151,"a-n-A-C-F-m",201705071650
39683375,"a-n-A-C-F-m",201705071700
39664355,"a-n-A-C-F-m",201705071645
39685942,"a-n-A-C-F-m",201705071705
39686986,"a-n-A-C-F-m",201705071705
39685988,"a-n-A-C-F-m",201705071705
39659481,"a-n-A-C-F-m",201705071640
39674470,"a-n-A-C-F-m",201705071655
39665994,"a-n-A-C-F-m",201705071645
39667565,"a-n-A-C-F-m",201705071650
39686123,"a-n-A-C-F-m",201705071705
39674482,"a-n-A-C-F-m",201705071655
39690319,"a-n-A-C-F-m",201705071710
39656944,"a-n-A-C-F-m",201705071635
39664715,"a-n-A-C-F-m",201705071645
39669496,"a-n-A-C-F-m",201705071650
39686841,"a-n-A-C-F-m",201705071705
39682880,"a-n-A-C-F-m",201705071700
39674741,"a-n-A-C-F-m",201705071655
39682845,"a-n-A-C-F-m",201705071700
39672127,"a-n-A-C-F-m",201705071655
39683672,"a-n-A-C-F-m",201705071700
39676653,"a-n-A-C-F-m",201705071655
39682874,"a-n-A-C-F-m",201705071700
39687488,"a-n-A-C-F-m",201705071705
39682948,"a-n-A-C-F-m",201705071700
39665885,"a-n-A-C-F-m",201705071645
39659237,"a-n-A-C-F-m",201705071640
39677640,"a-n-A-C-F-m",201705071655
39671881,"a-n-A-C-F-m",201705071655
39683406,"a-n-A-C-F-m",201705071700
39657298,"a-n-A-C-F-m",201705071635
39689597,"a-n-A-C-F-m",201705071705
39660221,"a-n-A-C-F-m",201705071640
39684092,"a-n-A-C-F-m",201705071705
39678986,"a-n-A-C-F-m",201705071700
39668271,"a-n-A-C-F-m",201705071650
39683460,"a-n-A-C-F-m",201705071700
